data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background
15b8b73a-72d2-43b1-abb1-659035871626__block2,15b8b73a-72d2-43b1-abb1-659035871626.html,AR_21,2,open_ended,"<p>Suppose you want to frame a different picture that measures 10 inches by 6 inches. The frame is created from 36 square inches of framing material. The frame must be uniform in width, and all of the framing material must be used.</p>
<ol class=""os-raise-noindent"" start=""3"">
<li>What will be the total area of the framed picture?</li>
</ol><br/><p>Write down your answers, then select the <strong>s</strong><strong>olution</strong> button to compare your work.</p>","
<p>Here is how to find the missing information about the framed picture:
  </p>
<p>The total area of the framed picture will be \(60 + 36 = 96\) square inches.</p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Here is how to find the missing information about the framed picture:
 </p>
 <p>
  The perimeter of the picture is \(10 + 10 + 6 + 6 = 32\) inches.
 </p>
</div>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Here is how to find the missing information about the framed picture:
 </p>
 <p>
  The area of the picture is \(10 \cdot 6 = 60\) square inches.
 </p>
</div>"
1655ecaa-8847-4550-a316-c4fbcb2edb63__block0,1655ecaa-8847-4550-a316-c4fbcb2edb63.html,AR_22,0,open_ended,"<p>Solve the following system of equations. If there is no solution, explain how you know.</p>
<p>\( 9x +3y = -24 \)<br>
      \( 6x +2y = 14 \)</br></p><br/><p>Write down your answer, then select the <strong>solution </strong>button to compare your work.</p>","
<p>Compare your answer: Here is how to solve the system. </p>
<p>To solve using elimination, we must first make the coefficients of one of the variables the same to use subtraction.</p>
<p>\( 2(9x +3y) = 2(-24) \)<br/>
    \( 3(6x +2y) = 3(14) \)</p>
<p>After simplifying, we have:</p>
<p>\( 18x +6y = -48 \)<br/>
    \( 18x +6y = 42 \)</p>
<p>Let’s subtract the equations:</p>
<p>\( 18x +6y = -48 \)<br/>
    \( 18x +6y = 42 \)<br/>
    \( 0 = -90 \)</p>
<p>Since this equation can never be true, the system has no solutions.</p>
<p>Using another method, you can also write each equation in slope-intercept form:</p>
<p>\( y = -3x - 8 \)<br/>
    \( y = -3x - 7 \)</p>
<p>Since the equations have the same slope and different \(y\)-intercepts, we know that the system has no solution.</p>
",,,,,,,,,,,,,,
16ff283b-3431-4ea7-8251-ef5783fdc98c__block0,16ff283b-3431-4ea7-8251-ef5783fdc98c.html,AR_23,0,open_ended,"<p>Find the value of each of the following:</p><br/><ol class=""os-raise-noindent"">
<li> \(3^0\) </li>
<li> \(1,246^0\)</li>
<li>\(
        \left(2\cdot3\cdot7\right)^0\)</li>
</ol>
<p>Write down your answer. Then select the<strong> solution</strong> button to compare your work.<br/></p>","
<p>Compare your answer:</p>
<p>Here is how to use the zero exponent rule to determine the value of each:</p>
<p>The answer to each expression is 1. If you want to work backward, it doesn’t matter how large the original number is. \(3\div3=1\) and \(1246\div1246=1\), and both expressions only contain a base and zero as exponent, so the answer is 1. For c, there is an expression inside the parentheses that you can evaluate first, but since it is still the base raised to a zero exponent, the answer will still be one.</p>
",,,,,,,,,,,,,,
183a0c24-1f11-4135-809a-342a9999bbfd__block0,183a0c24-1f11-4135-809a-342a9999bbfd.html,AR_24,0,open_ended,"<ol class=""os-raise-noindent"">
<li>The starting value of the function is 150.   This function triples every decade</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>Here is how to write an exponential function from a situation:</p>
<table class=""os-raise-horizontaltable"">
<thead>
</thead>
<tbody>
<tr>
<th scope=""row"">Identify the initial value.</th>
<td> \(a=150\) </td>
</tr>
<tr>
<th scope=""row"">Identify the growth factor.</th>
<td> \(b=3\) </td>
</tr>
<tr>
<th scope=""row"">Write the exponential equation.</th>
<td> \(f(y)=150 \cdot 3^t\) </td>
</tr>
</tbody>
</table>
",,,,,,,,,,,,,,
183a0c24-1f11-4135-809a-342a9999bbfd__block1,183a0c24-1f11-4135-809a-342a9999bbfd.html,AR_24,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>When first measured, the population of deer in a forest is 40. Over time, the population triples every year.
        Write an exponential equation where \(t\) is time in years.</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your answer:</p>
<p>Here is how to write an exponential function from a situation:</p>
<table class=""os-raise-horizontaltable"">
<thead>
</thead>
<tbody>
<tr>
<th scope=""row"">Identify the initial value.</th>
<td> \(a=40\) </td>
</tr>
<tr>
<th scope=""row"">Identify the growth factor.</th>
<td> \(b=3\) </td>
</tr>
<tr>
<th scope=""row"">Write the exponential equation.</th>
<td> \(f(t)=40 \cdot 3^t\) </td>
</tr>
</tbody>
</table>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to write an exponential function from a situation:
 </p>
 <table class=""os-raise-horizontaltable"">
  <thead>
  </thead>
  <tbody>
   <tr>
    <th scope=""row"">
     Identify the initial value.
    </th>
    <td>
     \(a=150\)
    </td>
   </tr>
   <tr>
    <th scope=""row"">
     Identify the growth factor.
    </th>
    <td>
     \(b=3\)
    </td>
   </tr>
   <tr>
    <th scope=""row"">
     Write the exponential equation.
    </th>
    <td>
     \(f(y)=150 \cdot 3^t\)
    </td>
   </tr>
  </tbody>
 </table>
</div>"
19e2cc9c-dd28-4788-abef-02a0bff5d004__block0,19e2cc9c-dd28-4788-abef-02a0bff5d004.html,AR_25,0,open_ended,"<p>Which of the following has the greater value as \(x\) increases, \(f(x)\) or \(g(x)\)?</p>
<p>\(f(x)=3x^2\)</p>
<p>\(g(x)=3^x\)</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to determine which function has the greater value as \(x\) increases:</p>
<p>Make a table of values for each function, and then graph the function:</p>
<table class=""os-raise-horizontaltable"">
<thead></thead>
<tbody>
<tr>
<th scope=""row"">\(x\)</th>
<td>\(-2\)</td>
<td>\(-1\)</td>
<td>\(0\)</td>
<td>\(1\)</td>
<td>\(2\)</td>
<td>\(3\)</td>
<td>\(4\)</td>
</tr>
<tr>
<th scope=""row"">\(f(x)=3x^2\)</th>
<td>\(12\)</td>
<td>\(3\)</td>
<td>\(0\)</td>
<td>\(3\)</td>
<td>\(12\)</td>
<td>\(27\)</td>
<td>\(48\)</td>
</tr>
</tbody>
</table>
<br/>
<p><img alt="""" height=""304"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/f4631cb9d02c271990fc27002a5536212ecd6a16"" width=""300""/></p>
<table class=""os-raise-horizontaltable"">
<thead></thead>
<tbody>
<tr>
<th scope=""row"">\(x\)</th>
<td>\(-2\)</td>
<td>\(-1\)</td>
<td>\(0\)</td>
<td>\(1\)</td>
<td>\(2\)</td>
<td>\(3\)</td>
<td>\(4\)</td>
</tr>
<tr>
<th scope=""row"">\(g(x)=3^x\)</th>
<td>\(\frac {1}{9}\)</td>
<td>\(\frac {1}{3}\)</td>
<td>\(1\)</td>
<td>\(3\)</td>
<td>\(9\)</td>
<td>\(27\)</td>
<td>\(81\)</td>
</tr>
</tbody>
</table>
<br/>
<p><img alt="""" class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/6ead768f506e99b9144290b0b041f973f9159381"" width=""260""/></p>
<p>Looking at both the table of values and the graphs, \(g(x)\) will have a greater value than \(f(x)\) as \(x\)
    increases. This is because \(g(x)\) is exponential and has a constant growth factor.</p>
",,,,,,,,,,,,,,
1ab548d6-346a-4478-a9a3-5f77d0e02871__block0,1ab548d6-346a-4478-a9a3-5f77d0e02871.html,AR_26,0,open_ended,"<p>A quadratic function is represented by the equation \(y=(x+3)^2-5\). If \((5, 61)\) is another point on the
      graph, find a third point on the curve.</p><br/><p>Write down your answer. Then select the <strong>solution</strong> button to compare your work.
    </p>","
<p>Here is how to find another point on the curve:</p>
<p>One way to find another point on the curve is to use symmetry.</p>
<p>Since the vertex is \((-3, -5)\) and one point on the curve is \((5, 61)\), there is another point on the other
    side of the vertex. Keep in mind, the \(y\)-coordinate will remain at 61. To find the \(x\)-coordinate, we need to
    determine how far apart horizontally the vertex and the other point are located from each other. There are 8 units
    from -3 to 5, so the new point will also be 8 units from -3 but to the left. Thus, the \(x\)-coordinate will be at
    -11. So, there is another point at \((-11, 61)\).</p>
",,,,,,,,,,,,,,
1b8ef580-2deb-4624-9d44-8694bfa5cc8d__block0,1b8ef580-2deb-4624-9d44-8694bfa5cc8d.html,AR_27,0,open_ended,"<p>{18, 16, 14, 12, 10, . . .}</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.
    </p>","
<p>Here is how to determine if the sequence is arithmetic:</p>
<p>\(16-18=-2\)<br/>
    \(
    14-16=-2\)<br/>
    \(
    12-14=-2\)<br/>
    \(
    10-12=-2\)</p>
<p>This is an arithmetic sequence with a common difference of –2.</p>
",,,,,,,,,,,,,,"<p>
 Is the given sequence arithmetic? If so, find the common difference.
</p>"
1c1e785e-e65f-426d-9c1b-17b137d0f6a6__block0,1c1e785e-e65f-426d-9c1b-17b137d0f6a6.html,AR_28,0,open_ended,"<p>Use the zero product property to reason through finding the solutions to the following quadratic equations.</p>
<ol class=""os-raise-noindent"">
<li> \((x−6)(4x+20)=0\) </li>
</ol><br/><p>Write down your answers, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Think about which values make each factor equal to 0.</p>
<p> \(x=6\) and \(x=-5\) </p>
",,,,,,,,,,,,,,
1c1e785e-e65f-426d-9c1b-17b137d0f6a6__block1,1c1e785e-e65f-426d-9c1b-17b137d0f6a6.html,AR_28,1,open_ended,"<p>Use the zero product property to reason through finding the solutions to the following quadratic equations.</p>
<ol class=""os-raise-noindent"" start=""2"">
<li> \((x+1)(5x+14)=0\) </li>
</ol><br/><p>Write down your answers, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Think about which values make each factor equal to 0.</p>
<p> \(x=-1\) and \(x=\frac {-14}{5}\) </p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Think about which values make each factor equal to 0.
 </p>
 <p>
  \(x=6\) and \(x=-5\)
 </p>
</div>"
1c325ad2-daed-4c9c-bb80-2c224ce3540c__block0,1c325ad2-daed-4c9c-bb80-2c224ce3540c.html,AR_29,0,open_ended,"<p>For questions 1 - 2, use the following graph.</p>
<blockquote>
<img height=""290"" src=""https://k12.openstax.org/contents/raise/resources/fc0355928478dd058a1d518ea62a6f20d2dcb493"" width=""340""/>
</blockquote>
<ol class=""os-raise-noindent"">
<li>Describe the zeros of graph.</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p>\(x=0\), \(x=16\)</p>
",,,,,,,,,,,,,,
1c325ad2-daed-4c9c-bb80-2c224ce3540c__block1,1c325ad2-daed-4c9c-bb80-2c224ce3540c.html,AR_29,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Describe what the zeros mean for the graph.</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p> Looking at the label on the \(x\)-axis, this value means that at 0 seconds and 16 seconds, the height is 0 feet.</p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer: Your answer may vary, but here is a sample.
 </p>
 <p>
  \(x=0\), \(x=16\)
 </p>
</div>"
1cf2dcf8-3941-4d1c-92a5-241f55c6bb43__block0,1cf2dcf8-3941-4d1c-92a5-241f55c6bb43.html,AR_30,0,open_ended,"<p>Solve \(2x^2+10x+11=0\) using the quadratic formula.</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Here is how to solve this quadratic equation using the quadratic formula:</p>
<p>Solve by using the quadratic formula: \(2x^2+10x+11=0\).</p>
<p><strong>Step 1</strong> - This equation is in standard form. <br/>
    \({\style{color:red}a}{\style{color:red}x}^{\style{color:red}2}\;{\style{color:red}+}\;{\style{color:red}b}{\style{color:red}x}\;{\style{color:red}+}\;{\style{color:red}c}\;{\style{color:red}=}\;{\style{color:red}0}\) <br/>
    \(2x^2+10x+11=0\)</p>
<p><strong>Step 2</strong> - Identify the values of \(a\), \(b\), and \(c\). <br/>
    \(a=2\), \(b=10\), \(c=11\)</p>
<p><strong>Step 3</strong> - Write the quadratic formula. <br/>
    \(x=\frac{-b \pm \sqrt{b^2- 4ac}}{2a}\) </p>
<p><strong>Step 4</strong> - Then substitute in the values of \(a\), \(b\), and \(c\). <br/>
    Substitute in: <br/>
    \({\style{color:blue}a}\;{\style{color:blue}=}\;{\style{color:blue}2}\), \({\style{color:red}b}\;{\style{color:red}=}\;{\style{color:red}1}{\style{color:red}0}\), \({\style{color:green}c}\;{\style{color:green}=}\;{\style{color:green}1}{\style{color:green}1}\)</p>
<p>\(x=\frac{-{\style{color:red}1}{\style{color:red}0} \pm \sqrt{{\style{color:red}1}{\style{color:red}0}^2- 4 \cdot {\style{color:blue}2} \cdot ({\style{color:green}1}{\style{color:green}1})}}{2 \cdot {\style{color:blue}2}}\)</p>
<p><strong>Step 5</strong> - Simplify. <br/>
    \(x=\frac{-10 \pm \sqrt{100-88}}{4}\) <br/>
    \(x=\frac{-10 \pm \sqrt{12}}{4}\) </p>
<p>Simplify the <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">radical expression</span>. <br/>
    \(x=\frac{-10 \pm 2 \sqrt{3}}{4}\) </p>
<p>Factor out the common factor in the numerator.<br/>
    \(x=\frac{2(-5 \pm \sqrt{3})}{4}\) </p>
<p>Remove the common factors.<br/>
    \(x=\frac{-5 \pm \sqrt{3}}{2}\) </p>
<p>Rewrite to show two solutions.<br/>
    \(x=\frac{-5 + \sqrt{3}}{2}\), \(x=\frac{-5 - \sqrt{3}}{2}\) </p>
<p><strong>Step 6 </strong>
    Check the solutions. <br/>
    Put each answer in the original equation to check. <br/>
    Substitute \(x=\frac{{\style{color:red}-}{\style{color:red}5}{\style{color:red} +} \sqrt{{\style{color:red}3}}}{{\style{color:red}2}}\). </p>
<p>\(\begin{array}{l} 2\left[\left(\frac{{\style{color:red}-}{\style{color:red}5}}{{\style{color:red}2}}{\style{color:red}+}\frac{\sqrt{{\style{color:red}3}}}{{\style{color:red}2}}\right)\left(\frac{{\style{color:red}-}{\style{color:red}5}}{{\style{color:red}2}}{\style{color:red}+}\frac{\sqrt{{\style{color:red}3}}}{{\style{color:red}2}}\right)\right]+10\frac{{\style{color:red}-}{\style{color:red}5}{\style{color:red} +} \sqrt{{\style{color:red}3}}}{{\style{color:red}2}}+11 \stackrel{?}{=} 0\\ 2\left[\frac{25}{4}-\frac{5 \sqrt{3}}{4}-\frac{5 \sqrt{3}}{4}+\frac{3}{4}\right]+5(-5+\sqrt{3})+11 \stackrel{?}{=} 0\\ \left.2\left[\frac{25}{4}-\frac{10 \sqrt{3}}{4}+\frac{3}{4}\right]+(-25)+5 \sqrt{3}\right)+11 \stackrel{?}{=} 0\\ \frac{25}{2}-\frac{10 \sqrt{3}}{2}+\frac{3}{2}-14+5 \sqrt{3}\stackrel{?}{=} 0\\ \frac{28}{2}-5 \sqrt{3}-14+5 \sqrt{3} \stackrel{?}{=} 0\\ 14-5 \sqrt{3}-14+5 \sqrt{3}\stackrel{?}{=} 0\\ 0=0 \text{ ✔} \end{array}\)</p>
<p>Substitute \(x=\frac{-5-\sqrt{3}}{2}\).</p>
<p>\(\begin{array}{l} 2\left(\frac{-5-\sqrt{3}}{2}\right)^{2}+10 \cdot \frac{-5-\sqrt{3}}{2}+11 \stackrel{?}{=} 0\\ 2\left[\left(\frac{-5}{2}-\frac{\sqrt{3}}{2}\right)\left(\frac{-5}{2}-\frac{\sqrt{3}}{2}\right)\right]+10\left(\frac{-5-\sqrt{3}}{2}\right)+11 \stackrel{?}{=} 0\\ 2\left[\frac{25}{4}+\frac{5 \sqrt{3}}{4}+\frac{5 \sqrt{3}}{4}+\frac{3}{4}\right]+5(-5-\sqrt{3})+11 \stackrel{?}{=} 0\\ 2\left[\frac{25}{4}+\frac{10 \sqrt{3}}{4}+\frac{3}{4}\right]+\left(-25-5 \sqrt{3}\right)+11 \stackrel{?}{=} 0\\ \frac{25}{2}+\frac{10 \sqrt{3}}{2}+\frac{3}{2}-14-5 \sqrt{3} \stackrel{?}{=} 0\\ \frac{28}{2}+5 \sqrt{3}-14-5 \sqrt{3} \stackrel{?}{=} 0\\ 14+5 \sqrt{3}-14-5 \sqrt{3} \stackrel{?}{=} 0\\ 0=0 \text{ ✔} \end{array}\)</p>
",,,,,,,,,,,,,,
9a55d966-cf35-4d25-883b-35f551f70f8b,1de9033c-452d-4d6c-825b-2a894b0079bc.html,AR_31,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Angie has $20 to spend on juice boxes for her son’s preschool picnic. Each pack of juice boxes costs $2.63. Write an inequality to represent the maximum number of packs, \( p \), she can buy.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\( 2.63p ≤ 20 \)</p>",,,,,,,,,,,,,,
eaff73db-a848-427e-bc8d-d1414e902df8,1de9033c-452d-4d6c-825b-2a894b0079bc.html,AR_31,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Daniel wants to surprise his girlfriend with a birthday party at her favorite restaurant. It will cost $42.75 per person for dinner, including tip and tax. His budget for the party is $500. Write an inequality to represent the maximum number of people, \( n \), Daniel can have at the party.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\( 42.75n ≤ 500 \)</p>",,,,,,,,,,,,,,
1e0aba96-4829-4b4a-89b4-903f436575d6__block0,1e0aba96-4829-4b4a-89b4-903f436575d6.html,AR_32,0,open_ended,"<p>Where would the horizontal asymptote be located for the graph of \(f(x)=4 \cdot 2^x-6\)?</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your answer:</p>
<p>Here is how to find the equation of the horizontal asymptote:</p>
<p>In the function \(f(x)=4 \cdot 2^x-6\), the vertical shift is represented by –6.</p>
<p>The parent function, \(f(x)=2^x\), has a horizontal asymptote at \(y=0\). For the function \(f(x)=4 \cdot 2^x-6\), the horizontal asymptote will be shifted down 6 to \(y=-6\).</p>
",,,,,,,,,,,,,,
1e621e85-6eb2-4803-9553-9de6a20eeb7e__block0,1e621e85-6eb2-4803-9553-9de6a20eeb7e.html,AR_33,0,open_ended,<p>Find the equation in standard form that is equivalent to \(y=(x-2)^2+4\).</p><br/><p>Write down your answer. Then select the <strong>solution</strong> button to compare your work. </p>,"
<p>Here is how to find the equivalent standard form:</p>
<p><strong>Step 1</strong> - Expand the vertex form to multiply the binomials.<br/>
    \(y=(x-2)(x-2)+4\)</p>
<p><strong>Step 2</strong> - Multiply the binomials.<br/>
    \(y=x^2-2x-2x+4 + 4\)</p>
<p><strong>Step 3</strong> - Combine like terms.<br/>
    \(y=x^2-4x+8\)</p>
",,,,,,,,,,,,,,
